Date,CO,NO2,NO,O3,SO2,PM10,eBC_tot,eBC_ff,eBC_bb,TEMP,RH,WS,WD,PRES,truck_pos,eBC,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_Etiqueta C,vehicles_PAM_1_OUT_Sin Etiqueta,vehicles_PAM_1_OUT_Etiqueta B,vehicles_PAM_1_OUT_Etiqueta ECO,vehicles_PAM_1_OUT_Etiqueta 0,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_Etiqueta C,vehicles_PAM_1_IN_Sin Etiqueta,vehicles_PAM_1_IN_Etiqueta B,vehicles_PAM_1_IN_Etiqueta ECO,vehicles_PAM_1_IN_Etiqueta 0,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_Etiqueta C,vehicles_PAM_2_OUT_Sin Etiqueta,vehicles_PAM_2_OUT_Etiqueta B,vehicles_PAM_2_OUT_Etiqueta ECO,vehicles_PAM_2_OUT_Etiqueta 0,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_Etiqueta C,vehicles_PAM_2_IN_Sin Etiqueta,vehicles_PAM_2_IN_Etiqueta B,vehicles_PAM_2_IN_Etiqueta ECO,vehicles_PAM_2_IN_Etiqueta 0,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_Etiqueta C,vehicles_CAP_OUT_Sin Etiqueta,vehicles_CAP_OUT_Etiqueta B,vehicles_CAP_OUT_Etiqueta ECO,vehicles_CAP_OUT_Etiqueta 0,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_+300_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_Etiqueta C,vehicles_CAP_IN_Sin Etiqueta,vehicles_CAP_IN_Etiqueta B,vehicles_CAP_IN_Etiqueta ECO,vehicles_CAP_IN_Etiqueta 0,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_Etiqueta C,vehicles_BUB_OUT_Sin Etiqueta,vehicles_BUB_OUT_Etiqueta B,vehicles_BUB_OUT_Etiqueta ECO,vehicles_BUB_OUT_Etiqueta 0,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_+300_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_Etiqueta C,vehicles_BUB_IN_Sin Etiqueta,vehicles_BUB_IN_Etiqueta B,vehicles_BUB_IN_Etiqueta ECO,vehicles_BUB_IN_Etiqueta 0
2023-02-06 08:00:00,0.23,8.0,2.3,66.6,,5.0,,0.2,0.1,2.1,64.2,1.56,126.6,892.2,PAM_2,0.3,2,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,29,22,3,2,2,0,0,0,24,2,0,3,15,10,0,3,1,13,4,11,1,0,30,22,3,1,3,0,1,0,24,1,0,5,16,11,0,3,0,15,5,10,0,0,34,27,0,3,2,0,2,0,30,3,1,0,13,18,0,3,0,10,11,12,0,1,14,14,0,0,0,0,0,0,10,0,0,4,1,13,0,0,0,1,10,3,0,0,16,10,3,1,2,0,0,0,10,1,0,5,9,7,0,0,0,6,2,8,0,0,7,6,0,0,0,1,0,0,7,0,0,0,4,2,0,1,0,3,1,2,0,1,10,5,2,1,2,0,0,0,6,1,0,3,4,6,0,0,0,3,3,4,0,0
2023-02-06 09:00:00,0.22,7.4,0.7,69.3,,6.0,,0.2,0.0,2.8,55.0,1.18,132.9,891.8,PAM_2,0.3,11,6,2,1,1,0,0,1,9,1,0,1,6,4,0,1,0,5,2,4,0,0,29,19,5,1,3,1,0,0,22,1,1,5,16,9,0,3,1,16,5,6,1,1,23,17,5,0,1,0,0,0,16,0,1,6,16,6,0,1,0,12,3,7,1,0,35,25,3,3,3,0,0,1,28,3,0,4,14,19,0,2,0,8,14,11,1,1,23,16,1,2,4,0,0,0,19,2,1,1,7,14,0,1,1,6,9,8,0,0,25,20,3,1,0,0,1,0,18,1,1,5,9,10,0,4,2,11,7,6,1,0,15,8,1,3,0,2,1,0,7,3,1,4,3,11,0,1,0,4,6,5,0,0,22,12,5,4,1,0,0,0,13,4,1,4,10,10,0,1,1,10,7,3,2,0
2023-02-06 10:00:00,0.22,8.2,1.7,65.1,,18.6,,0.4,0.0,3.2,53.9,1.08,121.4,892.0,PAM_2,0.4,8,5,0,2,0,1,0,0,7,1,0,0,3,5,0,0,0,3,4,1,0,0,29,20,3,3,2,1,0,0,23,3,1,2,15,13,0,1,0,11,10,7,0,1,21,17,3,1,0,0,0,0,11,1,2,7,10,9,0,2,0,8,5,7,1,0,33,23,2,5,3,0,0,0,25,5,3,0,12,17,0,4,0,15,12,6,0,0,27,13,2,3,4,2,3,0,15,3,3,6,9,13,0,3,2,11,9,6,1,0,19,14,2,3,0,0,0,0,10,3,2,4,8,8,1,2,0,7,6,5,1,0,18,8,1,4,2,3,0,0,10,4,1,3,9,8,0,0,1,8,4,5,1,0,20,15,2,2,0,1,0,0,14,1,1,4,11,8,0,1,0,10,4,5,0,1
2023-02-06 11:00:00,0.24,7.9,1.1,67.6,,20.4,,0.4,0.0,3.6,58.6,1.14,125.3,891.2,PAM_2,0.5,11,6,0,4,1,0,0,0,7,4,0,0,2,8,0,0,1,2,8,1,0,0,41,26,3,6,4,0,2,0,29,6,0,6,11,21,0,6,3,13,14,9,4,1,33,18,1,6,7,0,1,0,21,6,0,6,10,17,0,4,2,11,12,7,2,1,57,37,4,1,7,4,4,0,46,1,3,7,28,23,0,2,4,19,20,16,1,1,31,20,3,4,3,1,0,0,17,4,2,8,12,12,0,3,4,12,8,10,0,1,33,26,1,0,3,1,2,0,21,0,3,9,13,14,0,4,2,16,9,7,1,0,20,7,1,4,3,2,3,0,12,4,1,3,10,6,0,1,3,9,6,5,0,0,29,9,2,9,5,3,1,0,17,7,1,4,8,17,0,3,1,10,9,8,1,1
2023-02-06 12:00:00,0.26,5.0,1.0,77.1,,24.7,,0.4,0.1,7.3,54.6,0.82,143.0,890.5,PAM_2,0.5,19,10,2,4,3,0,0,0,12,4,2,1,8,11,0,0,0,5,8,6,0,0,45,30,2,4,4,4,1,0,31,4,2,8,22,19,0,2,2,15,13,17,0,0,35,21,4,2,4,2,2,0,27,2,1,5,13,20,0,2,0,13,13,9,0,0,36,23,2,5,5,1,0,0,23,5,2,6,16,18,0,2,0,7,14,13,1,1,9,7,0,2,0,0,0,0,3,2,2,2,1,8,0,0,0,1,5,3,0,0,9,6,0,1,1,1,0,0,5,1,1,2,6,2,0,1,0,2,2,4,1,0,6,3,0,1,1,1,0,0,3,1,1,1,0,3,0,3,0,2,2,1,0,1,23,15,3,3,1,0,1,0,16,3,1,3,9,12,0,2,0,8,8,6,1,0
2023-02-06 13:00:00,0.3,4.7,0.8,86.6,,24.2,,0.5,0.1,9.4,55.7,1.14,244.7,890.1,PAM_2,0.6,12,6,1,3,1,1,0,0,7,3,0,2,5,5,0,2,0,2,6,3,0,1,55,31,3,8,9,0,4,0,40,8,3,4,23,25,0,7,0,27,19,7,1,1,42,27,1,5,4,3,2,0,28,5,4,5,16,20,0,6,0,16,15,10,1,0,43,29,4,2,4,1,3,0,32,2,3,6,21,18,0,3,1,18,12,11,2,0,20,14,3,1,1,0,1,0,12,1,2,5,6,11,0,1,2,7,10,3,0,0,27,15,2,2,3,1,4,0,20,2,3,2,12,12,0,2,1,10,11,5,1,0,14,6,2,3,1,1,1,0,11,3,0,0,4,9,0,1,0,4,7,2,1,0,28,20,2,2,3,0,1,0,22,2,3,1,12,11,0,4,1,12,11,4,1,0
2023-02-06 14:00:00,0.31,4.2,0.6,90.6,,26.2,,0.4,0.1,9.8,59.1,1.14,237.8,888.6,PAM_2,0.4,7,2,2,1,1,0,1,0,4,1,1,1,1,4,0,1,1,1,4,1,0,1,38,19,5,4,8,2,0,0,27,4,6,1,19,15,0,4,0,16,13,6,2,1,28,16,3,2,6,0,1,0,19,2,6,1,12,14,0,2,0,11,11,6,0,0,23,19,2,0,1,0,1,0,20,0,1,2,12,10,0,1,0,12,6,5,0,0,13,6,1,3,2,0,1,0,6,3,1,3,6,7,0,0,0,4,6,3,0,0,23,9,5,1,5,1,2,0,17,1,2,3,11,10,0,2,0,14,8,1,0,0,9,5,0,1,0,3,0,0,5,1,1,2,5,4,0,0,0,3,4,1,1,0,17,6,4,4,2,0,1,0,12,4,1,0,7,10,0,0,0,7,8,2,0,0
2023-02-06 18:00:00,0.33,5.5,0.4,84.0,,9.0,,0.5,0.1,5.9,91.1,0.72,261.6,888.5,PAM_2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 00:00:00,0.23,1.7,0.1,76.8,,4.7,,0.1,0.0,4.3,86.6,1.28,97.8,888.8,PAM_2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 06:00:00,0.2,1.4,0.1,75.9,,6.4,,0.0,0.0,4.1,83.3,1.61,82.8,886.6,PAM_2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 07:00:00,0.2,1.9,0.1,67.9,,5.8,,0.1,0.0,3.8,83.9,1.03,96.4,887.6,PAM_2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 08:00:00,0.19,3.3,0.2,61.2,,4.6,,0.1,0.1,3.7,85.1,1.05,98.2,886.8,PAM_2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,2,0,0,0,4,1,1,2,3,5,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,0,0,6,0,0,1,1,6,0,0,0,1,2,4,0,0,10,8,0,0,2,0,0,0,9,0,0,1,6,4,0,0,0,3,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,4,0,0,0,1,0,0,4,0,1,0,2,3,0,0,0,1,1,3,0,0
2023-02-07 09:00:00,0.21,3.2,0.3,68.0,,10.2,,0.2,0.1,3.9,85.6,1.38,102.4,886.9,PAM_2,0.3,7,4,0,0,2,1,0,0,5,0,1,1,2,4,0,1,0,0,2,4,0,1,30,22,5,2,0,0,1,0,20,1,2,7,17,11,0,1,1,15,8,6,1,0,33,19,7,5,1,1,0,0,17,5,3,8,15,13,0,4,1,13,10,8,2,0,31,23,0,2,5,1,0,0,24,2,2,3,14,16,0,1,0,8,8,13,2,0,23,16,0,2,4,1,0,0,18,2,1,2,11,11,0,1,0,5,8,9,1,0,29,22,5,0,0,1,1,0,22,0,2,5,11,15,0,1,2,10,10,8,1,0,15,6,1,5,2,1,0,0,7,5,1,2,7,7,0,1,0,4,6,3,2,0,22,13,5,3,0,0,1,0,15,3,2,2,11,9,0,0,2,10,8,3,1,0
2023-02-07 10:00:00,0.23,5.8,0.7,57.0,,3.8,,0.3,0.1,4.1,89.4,0.38,244.2,886.3,PAM_2,0.4,6,4,0,1,1,0,0,0,4,1,0,1,2,4,0,0,0,1,3,2,0,0,31,25,3,2,0,1,0,0,13,2,4,12,18,10,0,2,1,15,7,8,1,0,23,18,1,2,0,1,1,0,9,2,2,10,10,11,0,1,1,10,9,4,0,0,43,27,4,4,5,1,2,0,30,4,4,5,19,23,0,0,1,12,17,14,0,0,28,21,2,1,3,1,0,0,22,1,1,4,10,13,0,3,2,9,10,9,0,0,34,25,4,1,2,1,1,0,26,1,0,7,16,14,0,3,1,14,14,6,0,0,29,15,3,6,2,1,2,0,17,6,3,3,13,13,0,1,2,9,12,7,1,0,24,15,4,2,2,0,1,0,13,2,1,8,9,14,0,1,0,8,7,8,1,0
2023-02-07 11:00:00,0.26,5.1,0.7,64.6,,8.0,,0.3,0.2,4.9,84.6,0.79,144.2,887.3,PAM_2,0.5,3,2,0,1,0,0,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,23,18,0,3,1,0,1,0,17,3,0,3,7,14,0,1,1,6,9,7,0,1,23,17,0,3,0,2,1,0,14,3,1,5,7,13,0,3,0,5,9,8,0,1,44,29,5,3,6,0,1,0,33,3,4,4,21,21,0,1,1,18,12,14,0,0,29,20,4,2,3,0,0,0,16,2,1,10,12,14,0,1,2,11,8,10,0,0,27,25,1,0,0,1,0,0,17,0,1,9,9,16,0,2,0,4,13,9,0,1,24,12,1,4,2,4,1,0,15,4,1,4,8,13,0,2,1,8,7,9,0,0,23,17,0,2,1,3,0,0,15,2,3,3,8,13,0,1,1,5,7,10,0,1
2023-02-07 12:00:00,0.27,4.7,0.7,65.8,,11.0,,0.3,0.1,5.7,82.1,0.94,219.8,886.8,PAM_2,0.4,4,2,0,2,0,0,0,0,0,2,0,2,1,2,0,0,1,1,2,1,0,0,42,24,3,3,8,4,0,0,29,3,3,7,17,22,0,1,2,13,15,12,2,0,35,19,4,4,5,3,0,0,20,4,5,6,9,23,0,2,1,12,16,6,1,0,32,19,3,4,2,2,2,0,17,3,2,10,15,14,0,1,2,10,7,14,1,0,31,19,4,4,2,1,1,0,18,3,0,10,13,13,0,4,1,12,11,7,0,1,36,27,2,1,3,2,1,0,22,1,3,10,16,14,0,4,2,15,10,10,1,0,28,10,2,10,1,2,3,0,11,10,1,6,8,16,0,3,1,10,14,4,0,0,28,16,2,3,5,1,1,0,18,3,1,6,10,14,0,3,1,10,10,7,1,0
2023-02-07 13:00:00,0.26,3.6,0.6,66.2,,1.0,,0.1,0.1,5.1,88.2,0.86,238.7,886.8,PAM_2,0.2,14,6,2,2,2,2,0,0,9,2,1,2,4,9,0,1,0,6,6,2,0,0,43,24,3,5,6,3,2,0,32,5,2,4,15,26,0,1,1,11,18,11,3,0,46,27,4,7,5,2,1,0,29,7,2,8,18,21,0,5,2,18,16,11,1,0,27,21,1,2,1,2,0,0,20,2,2,3,9,16,0,2,0,10,14,3,0,0,8,6,1,1,0,0,0,0,4,1,0,3,2,6,0,0,0,2,4,2,0,0,14,7,1,2,3,0,1,0,11,2,0,1,4,10,0,0,0,5,5,4,0,0,16,8,2,3,0,1,2,0,10,3,0,3,4,10,0,2,0,4,9,3,0,0,28,14,2,3,4,3,2,0,23,3,1,1,12,13,0,1,2,15,7,6,0,0
2023-02-07 14:00:00,0.27,4.3,1.4,71.8,,4.4,,0.0,0.2,5.1,85.8,0.72,254.7,885.4,PAM_2,0.2,19,8,2,5,1,1,2,0,8,5,2,4,9,9,0,1,0,7,8,3,0,1,37,26,3,2,3,1,2,0,30,2,3,2,12,20,0,3,2,11,15,10,1,0,29,18,2,2,4,1,2,0,22,2,1,4,12,15,0,2,0,10,11,5,3,0,39,26,3,2,6,1,1,0,30,2,3,4,18,12,0,6,3,18,8,12,0,1,21,12,2,2,1,2,2,0,13,2,3,3,7,12,0,2,0,7,7,7,0,0,25,15,1,2,4,1,2,0,18,2,2,3,6,15,0,3,1,7,11,6,1,0,22,9,3,4,2,2,2,0,12,4,2,4,9,10,0,3,0,9,8,4,1,0,22,15,1,1,3,1,1,0,17,1,2,2,8,11,0,2,1,8,9,4,1,0
2023-02-07 15:00:00,0.26,5.9,0.9,70.5,,3.7,,0.1,0.1,4.5,86.7,0.51,230.9,885.1,PAM_2,0.2,7,3,1,1,1,0,1,0,6,1,0,0,3,4,0,0,0,1,3,3,0,0,36,26,4,3,2,1,0,0,23,3,6,4,14,18,0,4,0,15,11,9,1,0,27,19,2,1,2,1,2,0,17,1,4,5,7,15,0,4,1,8,9,10,0,0,32,19,1,7,2,2,1,0,18,7,1,6,9,19,0,4,0,11,15,5,1,0,14,8,1,3,1,0,1,0,9,3,0,2,3,9,0,1,1,3,6,5,0,0,25,15,3,1,3,1,2,0,17,1,2,5,9,14,0,1,1,9,8,8,0,0,14,4,0,8,1,0,1,0,5,8,0,1,4,10,0,0,0,3,8,2,1,0,17,10,1,2,1,1,2,0,12,2,1,2,6,9,0,1,1,6,6,5,0,0
2023-02-07 16:00:00,0.28,3.8,0.4,70.9,,6.5,,0.0,0.2,3.9,89.2,0.79,269.8,884.7,PAM_2,0.2,11,5,1,2,0,0,3,0,8,1,0,2,2,7,0,1,1,2,5,4,0,0,21,16,4,1,0,0,0,0,16,1,2,2,11,8,0,1,1,7,7,7,0,0,14,10,3,0,0,1,0,0,11,0,1,2,8,4,0,1,1,6,2,6,0,0,34,23,2,5,2,1,1,0,26,5,1,2,12,18,0,4,0,9,12,13,0,0,19,12,2,1,0,2,2,0,12,1,1,5,6,10,0,2,1,9,6,4,0,0,16,12,1,1,1,1,0,0,11,1,2,2,3,11,0,1,1,3,8,5,0,0,17,10,1,2,1,2,1,0,15,2,0,0,9,7,0,1,0,8,5,3,1,0,11,8,1,0,2,0,0,0,9,0,1,1,5,2,0,2,2,4,3,3,1,0
2023-02-07 17:00:00,0.31,4.3,0.5,71.7,,3.0,,0.0,0.4,3.8,87.6,0.91,81.9,884.6,PAM_2,0.4,5,5,0,0,0,0,0,0,4,0,0,1,1,4,0,0,0,2,3,0,0,0,24,18,0,1,4,1,0,0,18,1,1,4,8,14,0,0,2,9,8,7,0,0,20,15,0,1,4,0,0,0,15,1,1,3,7,11,0,1,1,7,8,5,0,0,18,14,1,2,1,0,0,0,8,2,2,6,3,10,0,1,4,6,7,5,0,0,15,13,0,1,1,0,0,0,7,1,1,6,2,11,0,0,2,2,9,3,1,0,14,12,1,0,1,0,0,0,9,0,2,3,3,10,0,0,1,2,6,6,0,0,9,6,1,2,0,0,0,0,5,2,0,2,2,6,0,1,0,1,6,0,1,1,20,15,1,2,1,1,0,0,14,2,3,1,7,12,0,0,1,6,7,7,0,0
2023-02-07 18:00:00,0.28,3.8,0.2,64.9,,0.4,,0.0,0.2,3.9,87.9,1.23,88.4,884.9,PAM_2,0.2,5,4,0,1,0,0,0,0,4,1,0,0,1,4,0,0,0,1,3,1,0,0,12,10,1,0,0,0,1,0,8,0,3,1,6,6,0,0,0,3,2,7,0,0,21,15,1,3,1,1,0,0,14,3,3,1,6,14,0,1,0,4,9,8,0,0,19,16,0,0,3,0,0,0,18,0,1,0,7,10,0,1,1,7,10,2,0,0,12,8,0,1,2,1,0,0,9,1,1,1,3,8,0,1,0,1,4,7,0,0,25,17,1,1,4,2,0,0,15,1,3,6,3,17,0,3,2,6,12,6,1,0,3,1,0,2,0,0,0,0,1,2,0,0,1,2,0,0,0,1,2,0,0,0,12,6,0,1,2,3,0,0,10,1,1,0,1,9,0,2,0,2,8,2,0,0
2023-02-07 19:00:00,0.26,2.4,0.1,68.1,,3.6,,0.1,0.0,3.9,85.2,1.27,93.2,885.2,PAM_2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,0,4,0,0,1,0,5,0,0,0,1,2,2,0,0,3,1,0,1,0,1,0,0,2,0,1,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
