date,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_+300_CO2,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_+300_CO2
2022-11-29 23:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30 00:00:00+00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30 06:00:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30 07:00:00+00:00,7,5,0,0,2,0,0,0,2,2,1,2,1,0,6,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30 08:00:00+00:00,21,17,0,1,0,3,0,0,15,1,5,0,7,0,14,0,0,25,18,1,3,0,2,1,0,18,2,5,0,7,1,15,2,0,16,12,0,0,1,2,1,0,14,0,1,1,7,2,7,0,0,35,20,0,4,5,4,2,0,23,0,7,5,18,3,11,3,0,39,25,1,3,2,7,1,0,28,2,7,2,22,5,11,1,0,35,30,1,1,0,3,0,0,30,3,2,0,15,1,19,0,0,19,11,1,1,4,2,0,0,14,0,1,4,9,0,10,0,0,16,6,1,3,1,3,2,0,12,0,3,1,9,0,5,2,0
2022-11-30 09:00:00+00:00,26,20,0,3,1,2,0,0,17,4,4,1,8,1,15,2,0,17,16,0,0,0,1,0,0,13,2,2,0,3,0,14,0,0,34,19,2,1,6,5,1,0,19,1,8,6,13,3,17,1,0,31,20,1,1,1,6,2,0,21,3,6,1,12,3,14,2,0,36,20,1,2,6,5,2,0,20,3,7,6,15,1,16,4,0,47,35,1,4,0,6,1,0,37,4,6,0,18,1,23,5,0,33,14,3,4,7,2,3,0,17,3,6,7,11,0,19,3,0,19,14,0,0,1,3,1,0,13,3,2,1,4,2,13,0,0
2022-11-30 10:00:00+00:00,33,20,0,5,6,1,1,0,18,3,6,6,16,0,17,0,0,32,26,0,1,2,2,1,0,19,3,8,2,13,3,16,0,0,36,15,4,7,6,1,3,0,23,4,3,6,14,1,20,1,0,48,28,2,3,7,7,1,0,28,3,10,7,20,6,21,1,0,35,21,2,2,5,4,1,0,20,3,7,5,16,4,14,1,0,52,30,3,11,2,3,3,0,38,8,4,2,22,1,27,2,0,29,9,0,5,7,5,3,0,16,1,5,7,12,3,12,2,0,27,19,0,1,5,2,0,0,17,1,4,5,9,3,15,0,0
2022-11-30 11:00:00+00:00,39,24,4,7,1,2,1,0,25,6,7,1,23,1,14,1,0,44,30,2,6,0,6,0,0,27,3,14,0,20,2,21,1,0,48,33,3,5,3,3,1,0,29,2,14,3,23,2,20,3,0,70,34,7,13,5,9,2,0,54,4,8,4,40,6,23,1,0,70,32,5,10,12,11,0,0,38,2,18,12,31,6,30,3,0,54,35,0,7,6,5,1,0,37,2,9,6,26,2,24,2,0,27,9,1,5,6,4,2,0,16,1,5,5,12,2,12,1,0,49,23,4,5,9,7,1,0,31,1,9,8,24,2,23,0,0
2022-11-30 12:00:00+00:00,30,18,0,5,3,4,0,0,18,1,8,3,12,2,15,1,0,47,23,4,11,2,4,3,0,26,2,18,1,23,5,18,1,0,42,20,1,7,5,6,3,0,25,2,10,5,20,2,19,1,0,67,29,3,11,8,8,8,0,49,3,7,8,32,7,28,0,0,37,15,5,4,5,4,4,0,24,2,7,4,17,5,15,0,0,26,14,2,5,2,3,0,0,15,3,6,2,16,1,8,1,0,38,17,5,4,6,5,1,0,20,6,6,6,20,3,15,0,0,43,12,5,10,6,5,5,0,34,0,4,5,21,5,17,0,0
2022-11-30 13:00:00+00:00,45,22,2,8,4,8,1,0,28,0,13,4,23,3,18,1,0,47,25,1,8,8,3,2,0,31,3,6,7,22,2,21,2,0,38,9,3,8,7,6,5,0,20,2,10,6,14,4,18,2,0,53,27,3,10,1,8,3,1,43,4,5,1,24,2,25,2,0,9,5,0,3,1,0,0,0,5,0,3,1,4,0,5,0,0,5,2,1,0,0,0,2,0,5,0,0,0,2,1,2,0,0,32,11,4,4,6,5,2,0,20,1,5,6,14,3,15,0,0,48,17,3,12,9,5,2,0,35,0,4,9,24,1,21,2,0
2022-11-30 14:00:00+00:00,35,22,1,4,5,2,1,0,24,1,7,3,11,4,19,1,0,34,25,1,4,1,3,0,0,22,5,7,0,15,2,15,2,0,56,29,2,8,5,9,3,0,41,3,7,5,31,5,20,0,0,44,29,3,5,3,3,1,0,31,9,2,2,17,4,21,2,0,14,10,0,0,2,1,1,0,9,2,2,1,6,1,7,0,0,26,19,2,2,0,1,2,0,21,4,1,0,16,1,9,0,0,18,5,1,4,5,1,2,0,11,2,1,4,7,3,8,0,0,31,16,0,6,6,2,1,0,22,3,1,5,12,2,16,1,0
2022-11-30 15:00:00+00:00,23,14,3,2,2,2,0,0,13,5,4,1,10,1,9,3,0,38,27,2,6,0,2,1,0,27,5,6,0,14,3,20,1,0,45,18,3,8,6,8,2,0,30,3,6,6,27,4,14,0,0,38,27,1,5,2,3,0,0,23,5,8,2,13,2,23,0,0,38,27,1,2,2,5,1,0,22,6,8,2,14,4,20,0,0,32,15,2,8,4,3,0,0,24,2,3,3,15,5,10,2,0,24,8,2,1,8,2,3,0,12,2,2,8,7,2,15,0,0,32,20,1,4,2,4,1,0,21,6,3,2,10,4,17,1,0
2022-11-30 16:00:00+00:00,31,16,2,7,3,1,2,0,23,1,5,2,13,2,15,1,0,22,11,0,7,1,2,1,0,14,2,5,1,6,0,16,0,0,72,35,2,9,11,8,7,0,44,3,14,11,29,4,38,1,0,31,21,2,4,0,1,3,0,22,4,5,0,13,1,17,0,0,31,14,0,7,8,2,0,0,15,3,6,7,6,0,24,1,0,58,25,4,14,8,5,2,0,43,2,6,7,28,4,24,2,0,42,10,7,7,13,2,3,0,23,3,4,12,16,1,23,2,0,26,12,1,8,3,0,2,0,18,3,3,2,9,0,17,0,0
2022-11-30 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,5,5,8,2,4,0,23,4,5,7,24,3,12,0,0,35,23,2,1,3,4,2,0,25,3,4,3,15,3,16,1,0,22,14,2,1,2,3,0,0,16,1,3,2,11,0,9,2,0,29,15,0,2,6,1,5,0,15,5,3,6,14,2,13,0,0,27,14,1,3,5,0,4,0,19,1,3,4,10,1,15,1,0,25,17,1,3,2,1,1,0,23,0,0,2,9,2,13,1,0
2022-11-30 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,8,5,0,1,1,1,0,0,4,0,3,1,3,1,4,0,0,6,5,0,0,1,0,0,0,4,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,1,1,4,0,0,0,9,2,1,4,5,1,10,0,0,21,15,0,3,0,1,2,0,15,0,6,0,8,4,9,0,0,29,19,0,2,5,2,1,0,18,0,7,4,14,2,13,0,0,40,33,1,2,4,0,0,0,30,2,4,4,12,2,26,0,0,7,4,0,0,2,1,0,0,4,0,1,2,3,1,3,0,0,12,7,0,1,1,2,1,0,7,2,2,1,8,0,4,0,0
2022-12-01 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,4,3,9,1,0,0,19,2,6,8,11,2,22,0,0,33,25,2,3,1,2,0,0,27,1,4,1,16,3,14,0,0,35,22,2,4,3,2,2,0,22,2,8,3,20,2,13,0,0,41,31,2,4,1,3,0,0,34,2,4,1,18,2,19,2,0,31,16,1,2,7,4,1,0,15,2,7,7,13,1,16,1,0,18,15,0,1,0,0,2,0,13,3,2,0,7,1,10,0,0
2022-12-01 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,4,6,5,2,1,0,27,6,5,4,12,1,28,1,0,40,27,2,2,3,4,2,0,24,3,10,3,20,6,14,0,0,33,23,2,4,1,2,1,0,18,2,12,1,17,5,11,0,0,38,21,3,5,3,4,2,0,29,3,3,3,13,2,23,0,0,30,9,3,9,5,3,1,0,22,0,4,4,11,2,17,0,0,26,19,1,0,4,1,1,0,11,1,10,4,13,1,12,0,0
2022-12-01 11:00:00+00:00,6,5,0,1,0,0,0,0,2,1,3,0,0,1,5,0,0,6,3,0,1,0,2,0,0,5,0,1,0,3,1,2,0,0,34,12,3,9,4,3,3,0,20,3,7,4,14,5,15,0,0,49,26,6,8,2,4,3,0,39,2,6,2,19,4,24,2,0,46,27,2,4,8,3,2,0,30,2,7,7,12,5,27,2,0,38,22,1,7,4,3,1,0,27,4,3,4,17,2,18,1,0,27,10,1,3,9,0,4,0,12,1,5,9,8,3,16,0,0,32,20,2,5,2,2,1,0,23,1,6,2,7,5,19,1,0
2022-12-01 12:00:00+00:00,40,26,0,8,2,3,1,0,27,3,8,2,14,1,23,2,0,53,32,3,9,4,5,0,0,32,5,13,3,24,5,21,3,0,37,19,1,6,9,2,0,0,19,1,8,9,14,2,20,1,0,71,36,7,12,12,3,0,1,50,5,4,12,25,3,42,1,0,54,25,5,16,6,0,1,1,36,8,4,6,19,5,29,1,0,30,17,1,6,1,4,1,0,21,2,6,1,16,4,9,1,0,45,17,2,8,10,5,3,0,27,3,6,9,19,3,21,2,0,51,29,2,12,3,5,0,0,36,2,11,2,26,4,17,4,0
2022-12-01 13:00:00+00:00,42,31,2,2,2,4,1,0,21,4,15,2,19,4,16,3,0,46,33,0,9,0,2,2,0,35,3,8,0,18,6,20,2,0,25,6,2,8,6,3,0,0,12,1,6,6,8,4,13,0,0,67,46,1,9,6,2,3,0,54,0,7,6,29,7,31,0,0,60,36,4,4,7,5,4,0,44,2,7,7,24,4,32,0,0,53,34,5,7,2,4,1,0,37,3,11,2,25,4,22,2,0,38,14,6,2,10,3,3,0,18,1,10,9,12,3,19,4,0,38,21,1,8,4,4,0,0,30,1,3,4,16,4,18,0,0
2022-12-01 14:00:00+00:00,29,20,1,2,2,3,1,0,17,4,7,1,11,1,16,1,0,36,30,2,2,0,2,0,0,29,4,3,0,13,5,18,0,0,40,20,2,4,6,4,4,0,23,5,6,6,16,3,19,2,0,45,27,4,8,1,4,1,0,36,5,3,1,21,5,17,2,0,48,25,5,4,7,6,1,0,31,2,8,7,15,5,27,1,0,51,35,1,6,3,5,1,0,36,6,6,3,26,2,21,2,0,29,15,1,3,6,1,3,0,13,5,5,6,11,3,12,3,0,35,21,3,2,1,5,3,0,27,4,3,1,17,5,12,1,0
2022-12-01 15:00:00+00:00,20,15,0,3,0,2,0,0,10,5,5,0,10,3,6,1,0,31,16,0,7,1,5,2,0,19,4,7,1,18,2,10,1,0,47,20,7,8,3,7,2,0,32,2,10,3,26,3,17,1,0,53,29,1,12,6,4,1,0,33,5,9,6,18,3,30,2,0,58,39,0,9,3,4,3,0,36,6,13,3,25,5,26,2,0,43,24,3,8,1,5,2,0,29,6,7,1,22,4,16,1,0,29,13,3,7,3,3,0,0,19,4,3,3,15,2,10,2,0,36,15,1,11,2,3,4,0,27,1,6,2,19,2,14,1,0
2022-12-01 16:00:00+00:00,38,26,1,3,0,3,5,0,27,3,8,0,17,5,15,1,0,38,24,2,8,1,1,2,0,23,3,11,1,12,4,22,0,0,43,24,2,7,4,3,3,0,29,2,8,4,18,1,22,2,0,32,20,1,3,4,3,1,0,20,4,4,4,15,2,15,0,0,28,17,2,3,4,1,1,0,13,4,7,4,11,1,16,0,0,69,42,2,11,6,4,3,1,49,7,7,6,23,7,36,3,0,27,7,3,3,8,1,5,0,14,3,3,7,13,3,11,0,0,19,10,2,3,2,1,1,0,13,2,2,2,8,0,11,0,0
2022-12-01 17:00:00+00:00,37,21,0,9,3,3,1,0,23,3,8,3,13,2,22,0,0,23,15,0,5,0,2,1,0,16,2,5,0,10,1,12,0,0,27,11,1,7,5,1,2,0,16,3,4,4,11,3,12,1,0,19,12,1,4,1,0,1,0,15,0,3,1,10,4,4,1,0,31,18,1,4,6,0,2,0,18,3,4,6,11,3,15,2,0,33,22,1,7,0,1,2,0,26,4,3,0,17,8,8,0,0,21,5,3,2,4,3,4,0,15,1,1,4,10,3,8,0,0,11,4,1,2,2,1,1,0,7,0,2,2,8,0,3,0,0
2022-12-01 18:00:00+00:00,12,9,0,1,1,0,1,0,9,0,2,1,3,0,9,0,0,4,3,0,0,1,0,0,0,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01 19:00:00+00:00,4,3,0,0,1,0,0,0,3,0,0,1,0,0,4,0,0,6,5,1,0,0,0,0,0,5,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01 20:00:00+00:00,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,0,0,0,1,1,0,5,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01 22:00:00+00:00,7,6,0,0,1,0,0,0,6,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01 23:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02 02:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02 07:00:00+00:00,4,4,0,0,0,0,0,0,3,1,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02 08:00:00+00:00,17,13,0,1,2,1,0,0,12,0,3,2,4,0,13,0,0,20,17,0,3,0,0,0,0,12,1,7,0,9,0,11,0,0,20,7,1,2,4,3,3,0,14,1,1,4,7,1,12,0,0,24,17,1,3,2,1,0,0,18,1,3,2,12,2,10,0,0,21,12,0,2,2,1,3,1,11,3,5,2,11,1,8,1,0,13,12,0,0,1,0,0,0,9,3,0,1,5,2,6,0,0,8,5,1,0,2,0,0,0,5,0,1,2,4,0,4,0,0,11,7,0,3,0,0,1,0,6,2,3,0,7,0,3,1,0
2022-12-02 09:00:00+00:00,28,23,1,0,2,2,0,0,21,1,4,2,10,1,14,3,0,25,23,0,2,0,0,0,0,14,2,9,0,6,0,18,1,0,39,22,1,3,6,3,4,0,17,7,9,6,16,3,19,1,0,27,19,1,2,1,3,1,0,20,0,6,1,15,3,9,0,0,36,27,2,2,0,4,1,0,21,1,14,0,20,2,13,1,0,53,37,3,3,4,4,2,0,35,5,9,4,27,4,19,3,0,31,10,6,1,9,3,2,0,14,2,6,9,7,3,20,1,0,18,12,3,1,2,0,0,0,8,1,8,1,5,1,10,2,0
2022-12-02 10:00:00+00:00,29,21,0,5,3,0,0,0,21,1,4,3,12,2,14,1,0,32,26,0,2,0,4,0,0,23,1,8,0,9,4,16,3,0,35,21,3,3,5,2,1,0,25,1,4,5,17,0,17,1,0,46,34,0,3,4,2,3,0,28,4,10,4,19,4,21,2,0,49,35,0,6,2,4,2,0,29,4,14,2,20,5,21,3,0,43,30,2,4,4,2,1,0,33,3,3,4,18,0,25,0,0,24,9,3,4,4,3,1,0,16,1,3,4,10,0,13,1,0,31,19,1,4,1,5,1,0,20,0,10,1,11,4,14,2,0
2022-12-02 11:00:00+00:00,32,22,0,4,2,3,1,0,19,3,8,2,15,1,16,0,0,40,27,0,4,3,2,4,0,20,3,14,3,14,4,22,0,0,39,17,2,6,10,3,1,0,19,1,10,9,15,4,18,2,0,56,26,4,10,6,6,4,0,37,4,9,6,25,6,24,1,0,59,30,4,7,4,7,7,0,34,6,15,4,22,9,27,1,0,56,36,1,10,5,3,1,0,38,5,8,5,22,8,24,2,0,24,8,0,5,7,2,2,0,10,1,6,7,9,4,11,0,0,41,19,2,3,8,3,6,0,22,4,7,8,15,6,20,0,0
